upc (ean),price,OriginalPrice,availability,sku,title
0196134039808,14.4,48,2,1184653,Volcom Breezy Babe Wrap - Women's Black XS
0194895727811,24,80,2,1138218,Columbia Ali Peak II Quarter Zip Fleece Pullover - Women's Marionberry S
0194895727828,24,80,0,1138219,Columbia Ali Peak II Quarter Zip Fleece Pullover - Women's Marionberry L
0194895727835,24,80,1,1138221,Columbia Ali Peak II Quarter Zip Fleece Pullover - Women's Marionberry XXL
0193573877152,19.5,65,3,1184714,Volcom Bingable Cable Knit Sweater - Women's Bronze S
0193573877169,19.5,65,4,1184715,Volcom Bingable Cable Knit Sweater - Women's Bronze M
0193573877176,19.5,65,5,1184716,Volcom Bingable Cable Knit Sweater - Women's Bronze L
0193573877183,19.5,65,1,1184717,Volcom Bingable Cable Knit Sweater - Women's Bronze XL
0044659069001,8.7,29,1,1161553,Hot Fingers Flurry II Glove - Women's Berry S
0194894451892,28.5,95,0,1139312,Columbia Ali Peak Overlay Pullover Fleece - Women's Chalk \u002F Safari XL
0193573638999,16.5,55,2,1144893,Volcom Coral Morph Long Sleeve - Women's White S
0191454564825,69,230,0,1130541,Columbia Suttle Mountain Long Insulated Jacket - Women's Black S
0192290865824,69,230,0,1130550,Columbia Suttle Mountain Long Insulated Jacket - Women's City Grey L
0192290865848,69,230,1,1130552,Columbia Suttle Mountain Long Insulated Jacket - Women's City Grey S
0193855792234,69,230,1,1130553,Columbia Suttle Mountain Long Insulated Jacket - Women's City Grey XXL
0192290865831,69,230,1,1130554,Columbia Suttle Mountain Long Insulated Jacket - Women's City Grey M
0192290865695,69,230,0,1130555,Columbia Suttle Mountain Long Insulated Jacket - Women's Dark Nocturnal S
0193855792265,161,230,1,1130556,Columbia Suttle Mountain Long Insulated Jacket - Women's Dark Nocturnal XXL
0194895568773,28.5,95,0,1140008,Columbia Sweater Weather Fleece Tunic - Women's Black Heather S
0194895568780,28.5,95,0,1140009,Columbia Sweater Weather Fleece Tunic - Women's Black Heather M
0194895568766,28.5,95,2,1140011,Columbia Sweater Weather Fleece Tunic - Women's Black Heather XL
0194895568650,28.5,95,4,1140012,Columbia Sweater Weather Fleece Tunic - Women's Warm Copper Heather M
0888555749458,44.85,149.5,3,1158251,Obermeyer Cascade Pant - Women's Black 6 Short
0888555749465,44.85,149.5,0,1158253,Obermeyer Cascade Pant - Women's Black 8 Short
0888555749472,44.85,149.5,2,1158255,Obermeyer Cascade Pant - Women's Black 10 Short
0888555749380,44.85,149.5,1,1158256,Obermeyer Cascade Pant - Women's Black 10 Regular
0888555749403,44.85,149.5,0,1158258,Obermeyer Cascade Pant - Women's Black 14 Regular
0044659107345,29.7,99,1,1162788,Swany Logo Mitten - Women's Black M
0888555433272,104.7,349,1,1156618,Obermeyer Tuscany Elite Jacket - Women's Black 10 Regular
0195722006161,29.7,99,2,1144937,Wanakome Clem Full Zip Hoodie - Women's Hazelnut XXL
0194895609650,21,70,2,1140129,Columbia Outdoor Tracks Half Zip Fleece Pullover - Women's City Grey S
0888555560350,116.7,389,1,1156652,Obermeyer Circe Down Jacket - Women's Black 16
0888555560343,116.7,389,1,1156653,Obermeyer Circe Down Jacket - Women's Black 14
0888555689716,116.7,389,1,1156654,Obermeyer Circe Down Jacket - Women's Cantaloupe 12
0888555689709,116.7,389,2,1156655,Obermeyer Circe Down Jacket - Women's Cantaloupe 10
0194895247326,30,100,1,1140044,Columbia West Bend Hoodie - Women's New Cinder XS
0194895247333,30,100,3,1140045,Columbia West Bend Hoodie - Women's New Cinder L
0194895247340,30,100,4,1140046,Columbia West Bend Hoodie - Women's New Cinder XL
0194895247319,30,100,1,1140047,Columbia West Bend Hoodie - Women's New Cinder S
0194895247357,30,100,3,1140048,Columbia West Bend Hoodie - Women's New Cinder M
0194895247258,30,100,1,1244481,Columbia West Bend Hoodie - Women's Nocturnal 80S Stripe Print XS
0194895247043,30,100,2,1244482,Columbia West Bend Hoodie - Women's Chalk S
0194895247265,30,100,1,1244483,Columbia West Bend Hoodie - Women's Nocturnal 80S Stripe Print S
0194895247067,30,100,9,1244484,Columbia West Bend Hoodie - Women's Chalk M
0194895247296,30,100,10,1244485,Columbia West Bend Hoodie - Women's Nocturnal 80S Stripe Print M
0194895247272,30,100,4,1244486,Columbia West Bend Hoodie - Women's Nocturnal 80S Stripe Print L
0194895247029,30,100,5,1244487,Columbia West Bend Hoodie - Women's Chalk XL
0194895247289,30,100,4,1244488,Columbia West Bend Hoodie - Women's Nocturnal 80S Stripe Print XL
0194895247302,30,100,2,1244489,Columbia West Bend Hoodie - Women's Nocturnal 80S Stripe Print XXL
0194895247012,30,100,2,1245036,Columbia West Bend Hoodie - Women's Chalk XS
0194895247050,30,100,4,1245037,Columbia West Bend Hoodie - Women's Chalk L
0194895247227,30,100,1,1256982,Columbia West Bend Hoodie - Women's Black XS
0194895247203,30,100,3,1274196,Columbia West Bend Hoodie - Women's Black L
0194895247241,30,100,4,1274197,Columbia West Bend Hoodie - Women's Black M
0194895247210,30,100,3,1274198,Columbia West Bend Hoodie - Women's BLACK XXL
0194895247197,30,100,4,1274199,Columbia West Bend Hoodie - Women's Black S
0192660065670,112,160,1,1128733,Columbia Powder Lite Jacket - Women's Black XS
0194895428510,48,160,1,1128739,Columbia Powder Lite Jacket - Women's Blue Chill S
0194895428541,112,160,1,1128741,Columbia Powder Lite Jacket - Women's Blue Chill M
0194895428718,48,160,1,1128742,Columbia Powder Lite Jacket - Women's Chalk Aurelian Print L
0194895428695,48,160,3,1128743,Columbia Powder Lite Jacket - Women's Chalk Aurelian Print S
0194895428732,48,160,2,1128744,Columbia Powder Lite Jacket - Women's Chalk Aurelian Print M
0193855317482,48,160,0,1128745,Columbia Powder Lite Jacket - Women's Malbec M
0193855317475,48,160,1,1128748,Columbia Powder Lite Jacket - Women's Malbec XL
0193855317499,48,160,0,1128749,Columbia Powder Lite Jacket - Women's Malbec S
0192660139203,57,190,0,1128750,Columbia Powder Lite Jacket - Women's Black 1X
0192660139227,57,190,0,1128751,Columbia Powder Lite Jacket - Women's Black 3X
0192660139210,57,190,0,1128752,Columbia Powder Lite Jacket - Women's Black 2X
0190540296374,87,290,2,1097552,Columbia Carson Pass Interchange Jacket - Women's Black 1X
0194894548639,39,130,1,1139513,Columbia Little Fields Printed Long Jacket - Women's Chalk Mod Camo Print S
0888458654972,45,60,0,1127703,Columbia Flash Forward Windbreaker Jacket - Women's Black L
0193553261858,49.99,75,0,1127709,Columbia Flash Forward Windbreaker Jacket - Women's White \u002F Black S
0193553261834,49.99,75,0,1127710,Columbia Flash Forward Windbreaker Jacket - Women's White \u002F Black L
0194004338723,22.5,75,1,1127711,Columbia Flash Forward Windbreaker Jacket - Women's Salmon \u002F Nocturnal 1X
0194004338730,22.5,75,0,1127712,Columbia Flash Forward Windbreaker Jacket - Women's Salmon \u002F Nocturnal 2X
0888664621935,56.25,75,0,1127713,Columbia Flash Forward Windbreaker Jacket - Women's Black 1X
0193553279532,22.5,75,0,1127717,Columbia Flash Forward Windbreaker Jacket - Women's Cedar Blush \u002F Peach Cloud 2X
0193553279525,22.5,75,0,1127718,Columbia Flash Forward Windbreaker Jacket - Women's Cedar Blush \u002F Peach Cloud 1X
0193553270454,56.25,75,1,1127724,Columbia Flash Forward Windbreaker Jacket - Women's White \u002F Black 3X
0194894510148,19.5,65,1,1140413,Columbia Flash Forward Windbreaker Jacket - Women's Electric Turquoise \u002F Nocturnal XL
0194894510308,19.5,65,1,1140418,Columbia Flash Forward Windbreaker Jacket - Women's Icy Morn \u002F White S
0194894510278,19.5,65,1,1140419,Columbia Flash Forward Windbreaker Jacket - Women's Icy Morn \u002F White M
0194003375781,18,60,0,1140421,Columbia Flash Forward Windbreaker Jacket - Women's Lapis Blue \u002F Mint Cay XS
0194894510100,19.5,65,1,1140423,Columbia Flash Forward Windbreaker Jacket - Women's Red Hibiscus \u002F Coral Reef XS
0191454729903,19.5,65,8,1130936,Columbia Mix It Around II Vest - Women's Light Bisque S
0191454729927,19.5,65,1,1130939,Columbia Mix It Around II Vest - Women's Light Bisque XS
0194895687436,19.5,65,3,1130941,Columbia Mix It Around II Vest - Women's Marionberry S
0194003652479,27,90,2,1133885,Columbia Ali Peak Hooded Fleece - Women's Black M
0194895630944,27,90,3,1133892,Columbia Ali Peak Hooded Fleece - Women's Marionberry Terrain Print M
0194895630890,27,90,2,1133894,Columbia Ali Peak Hooded Fleece - Women's Marionberry Terrain Print S
0194895630968,27,90,1,1133900,Columbia Ali Peak Hooded Fleece - Women's Nocturnal Terrain Print L
0194895630999,27,90,1,1133901,Columbia Ali Peak Hooded Fleece - Women's Nocturnal Terrain Print XL
0192290860966,33,110,1,1126564,Columbia Modern Mountain 2.0 Pant - Women's Dark Nocturnal XS Regular
0192290860935,33,110,2,1126565,Columbia Modern Mountain 2.0 Pant - Women's Dark Nocturnal M Regular
0192290860959,33,110,0,1126566,Columbia Modern Mountain 2.0 Pant - Women's Dark Nocturnal XL Regular
0194895239536,33,110,1,1247647,Columbia Modern Mountain 2.0 Pant - Women's Marionberry XS Regular
0192660050553,21,70,1,1132275,Columbia Winter Pass Fleece Vest - Women's Chalk XS
0782519382425,27,90,1,1180495,Kavu Lena Pullover Sweater - Women's Morning Mist L
0842852197442,7.2,24,1,1312510,Coal Tumalo Waffle Knit Beanie Black One Size
0194004476043,45,150,1,1138261,Columbia Powder Lite Blocked Jacket - Women's Black White Black XS
0194004476005,45,150,0,1138262,Columbia Powder Lite Blocked Jacket - Women's Black White Black M
0194004476036,45,150,1,1138263,Columbia Powder Lite Blocked Jacket - Women's Black White Black S
0194004476104,45,150,1,1138268,Columbia Powder Lite Blocked Jacket - Women's Bold Orange Chalk Nocturnal L
0770296676646,72,240,0,1257195,Liquid Activewear Sella Insulated Jacket - Women's LILACCLOUD L
0770296676653,72,240,1,1257196,Liquid Activewear Sella Insulated Jacket - Women's LILACCLOUD XL
0770296676622,72,240,2,1271587,Liquid Activewear Sella Insulated Jacket - Women's LILACCLOUD S
0194895470267,57,190,4,1139599,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gun Metal M
0194895470236,57,190,2,1139600,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gun Metal S
0194895470250,57,190,4,1139601,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gun Metal L
0194895470243,57,190,4,1139602,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gun Metal XL
0194895470458,57,190,1,1139604,Columbia Peak To Park II Insulated Hooded Jacket - Women's Trade Winds Grey S
0194895470434,57,190,0,1139605,Columbia Peak To Park II Insulated Hooded Jacket - Women's Trade Winds Grey XL
0194895470298,57,190,2,1139608,Columbia Peak To Park II Insulated Hooded Jacket - Women's Nocturnal M
0194895470663,57,190,1,1139612,Columbia Peak To Park II Insulated Hooded Jacket - Women's Wild Fuschia M
0194895470670,57,190,2,1139613,Columbia Peak To Park II Insulated Hooded Jacket - Women's Wild Fuschia L
0194895533788,66,220,16,1139616,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gun Metal 1X
0194895533795,66,220,13,1139617,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gun Metal 2X
0194895533771,66,220,19,1139618,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gun Metal 3X
0194895536659,66,220,4,1139619,Columbia Peak To Park II Insulated Hooded Jacket - Women's Trade Winds Grey 1X
0194895536635,66,220,7,1139620,Columbia Peak To Park II Insulated Hooded Jacket - Women's Trade Winds Grey XXL
0194895536642,66,220,13,1139621,Columbia Peak To Park II Insulated Hooded Jacket - Women's Trade Winds Grey 3XL
0194895536604,66,220,1,1139622,Columbia Peak To Park II Insulated Hooded Jacket - Women's Stone Green 1X
0194895536628,66,220,3,1139623,Columbia Peak To Park II Insulated Hooded Jacket - Women's Stone Green 3XL
0194895536611,66,220,1,1139624,Columbia Peak To Park II Insulated Hooded Jacket - Women's Stone Green XXL
0194895536734,66,220,2,1139625,Columbia Peak To Park II Insulated Hooded Jacket - Women's Dark Sapphire 1X
0194895536741,66,220,4,1139626,Columbia Peak To Park II Insulated Hooded Jacket - Women's Dark Sapphire 3XL
0194895536727,66,220,3,1139627,Columbia Peak To Park II Insulated Hooded Jacket - Women's Dark Sapphire XXL
0194895536574,66,220,8,1139628,Columbia Peak To Park II Insulated Hooded Jacket - Women's Nocturnal 3XL
0194895536598,66,220,2,1139629,Columbia Peak To Park II Insulated Hooded Jacket - Women's Nocturnal 1X
0194895536581,66,220,5,1139630,Columbia Peak To Park II Insulated Hooded Jacket - Women's Nocturnal XXL
0194895536758,66,220,1,1139631,Columbia Peak To Park II Insulated Hooded Jacket - Women's Wild Fuschia 1X
0194895536765,66,220,1,1139632,Columbia Peak To Park II Insulated Hooded Jacket - Women's Wild Fuschia XXL
0194895536772,66,220,3,1139633,Columbia Peak To Park II Insulated Hooded Jacket - Women's Wild Fuschia 3XL
0194895470182,57,190,3,1246920,Columbia Peak To Park II Insulated Hooded Jacket - Women's Chalk Gunmetal S
0194895470199,57,190,2,1246921,Columbia Peak To Park II Insulated Hooded Jacket - Women's Chalk Gunmetal M
0194895470205,57,190,0,1246922,Columbia Peak To Park II Insulated Hooded Jacket - Women's Chalk Gunmetal L
0194895470175,57,190,4,1246923,Columbia Peak To Park II Insulated Hooded Jacket - Women's Chalk Gunmetal XL
0194895470168,57,190,3,1246924,Columbia Peak To Park II Insulated Hooded Jacket - Women's Chalk Gunmetal XXL
0194895470274,57,190,4,1246925,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gunmetal XS
0194895470373,57,190,1,1249012,Columbia Peak To Park II Insulated Hooded Jacket - Women's Stone Green Gunmetal M
0194895470342,57,190,0,1249013,Columbia Peak To Park II Insulated Hooded Jacket - Women's Stone Green Gunmetal L
0194895470212,57,190,0,1249015,Columbia Peak To Park II Insulated Hooded Jacket - Women's Chalk Gunmetal XS
0192660000718,45,150,2,1130499,Columbia Peak To Park Insulated Jacket - Women's City Grey XS
0192660000701,45,150,1,1130504,Columbia Peak To Park Insulated Jacket - Women's City Grey XL
0192660001968,45,150,1,1130515,Columbia Peak To Park Insulated Jacket - Women's Olive Green M
0194004528018,45,150,1,1130518,Columbia Peak To Park Insulated Jacket - Women's Plum XS
0770296676196,87,290,0,1254271,Liquid Activewear Hanna Heated Insulated Jacket - Women's BLACK S
0770296676219,87,290,3,1254844,Liquid Activewear Hanna Heated Insulated Jacket - Women's BLACK L
0194894740675,79.99,80,1,1138919,Columbia Flash Challenger Novelty Windbreaker Jacket - Women's Black XS
0194894740378,24,80,1,1138924,Columbia Flash Challenger Novelty Windbreaker Jacket - Women's Mango XS
0194894740613,24,80,0,1138925,Columbia Flash Challenger Novelty Windbreaker Jacket - Women's Mango M
5052071812216,22.5,75,1,1158674,Berghaus Verdon Hoodie Jacket - Women's Scarlet S
5052071812261,22.5,75,1,1158675,Berghaus Verdon Hoodie Jacket - Women's Scarlet XS
5052071812292,22.5,75,0,1158676,Berghaus Verdon Hoodie Jacket - Women's Tillandsia Purple L
5052071812285,22.5,75,1,1158678,Berghaus Verdon Hoodie Jacket - Women's Tillandsia Purple M
0639738719764,9.9,33,0,1160895,Everest Designs Dapper Don Beanie - Men's Natural Brown One Size
0646054875722,9.9,33,2,1220771,Everest Designs Dapper Don Beanie - Men's Charcoal One Size
0196134263876,19.5,65,1,1099957,Volcom Cabability Sweater - Women's Black XS
0196134263883,19.5,65,1,1099958,Volcom Cabability Sweater - Women's Black S
0196134263906,19.5,65,1,1099960,Volcom Cabability Sweater - Women's Black L
0196134263913,19.5,65,1,1099961,Volcom Cabability Sweater - Women's Black XL
0196134196457,19.5,65,0,1099983,Volcom Cabability Sweater - Women's Taupe S
0196134196464,19.5,65,1,1099984,Volcom Cabability Sweater - Women's Taupe M
0888555541601,98.7,329,1,1156611,Obermeyer Cecilia Jacket - Women's Read My Lips 12 Regular
0888555541786,98.7,329,0,1156612,Obermeyer Cecilia Jacket - Women's Squall Out 12
0887188063719,13.5,45,6,1144849,Volcom Truly Stokin Hoodie - Women's Multi-colored M
0887188063733,13.5,45,3,1144850,Volcom Truly Stokin Hoodie - Women's Multi-colored XL
0887188063757,16,40,5,1144852,Volcom Truly Stokin Hoodie - Women's Sand Brown S
0887188063764,16,40,0,1144853,Volcom Truly Stokin Hoodie - Women's Sand Brown M
0887188063771,16,40,1,1144854,Volcom Truly Stokin Hoodie - Women's Sand Brown L
0194895375142,27,90,1,1137375,Columbia West Bend Vest - Women's Red Lily Checkered M
0194895375159,27,90,2,1137376,Columbia West Bend Vest - Women's Red Lily Checkered L
0194895375128,27,90,3,1137377,Columbia West Bend Vest - Women's Red Lily Checkered XL
0194895375166,27,90,5,1137378,Columbia West Bend Vest - Women's Red Lily Checkered S
0194003187926,27,90,3,1137379,Columbia West Bend Vest - Women's Black \u002F Black XS
0194003187902,27,90,2,1137380,Columbia West Bend Vest - Women's Black \u002F Black S
0194003187773,27,90,0,1137386,Columbia West Bend Vest - Women's Chalk \u002F Fossil M
0194003187797,27,90,0,1137389,Columbia West Bend Vest - Women's Chalk \u002F Fossil XL
0194004548047,22.5,75,1,1137392,Columbia West Bend Vest - Women's Stone Green \u002F Cypress Trad Camo XL
0194003189050,70,100,1,1137393,Columbia West Bend Vest - Women's Black 1X
0194003189067,30,100,1,1137395,Columbia West Bend Vest - Women's Black 2X
0194895374985,30,100,2,1137396,Columbia West Bend Vest - Women's Chalk Check Print 1X
0194895374961,30,100,4,1137398,Columbia West Bend Vest - Women's Chalk Check Print 2X
0194895375173,27,90,4,1244439,Columbia West Bend Vest - Women's Chalk Check Print S
0194895375203,27,90,2,1244440,Columbia West Bend Vest - Women's Chalk Check Print M
0194895375180,27,90,3,1244441,Columbia West Bend Vest - Women's Chalk Check Print XL
